skater_name,skater_country,event,location,date,segment,tech_element,info,bv,goe
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,2A+3T<,<,6.93,-0.30
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,3Lo,,5.61,0.28
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,3F<,!,4.07,-2.10
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,CCoSp4,,3.50,1.20
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,2A+2T,,5.06,0.50
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,ChSq1,,2.00,1.54
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,LSp4,,2.70,1.00
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,3F+3T,,9.60,0.70
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,3Lz,!,6.00,0.14
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,3S,,4.40,0.56
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,StSq3,,3.30,0.80
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,FCSp4,,3.20,0.60
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,2A+3T<,<,6.93,0.00
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,3Lo<,<,3.96,-2.10
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,1F,,0.55,-0.10
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,CCoSp4,,3.50,1.00
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,2A,,3.63,0.70
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,ChSq1,,2.00,1.40
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,LSp4,,2.70,1.10
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,3T+3T,,8.60,1.90
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,LSp4,,2.70,0.57
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,FCSp3,,2.80,0.64
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,3Lz,,6.60,-1.60
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,2A,,3.63,-0.21
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,StSq4,,3.90,1.50
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,CCoSp4,,3.50,0.57
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",short,3T+3T,,8.60,2.00
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",short,LSp3,,2.40,-0.21
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",short,FCSp4,,3.20,0.64
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",short,3Lz,,6.60,0.70
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",short,2A,,3.63,0.64
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",short,StSq4,,3.90,1.20
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",short,CCoSp4,,3.50,0.71
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",short,3T+3T,,8.60,1.05
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",short,LSp2,,1.90,0.58
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",short,FCSp2,,2.30,0.67
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",short,3Lz,,6.60,-2.10
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",short,2A,,3.63,-0.25
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",short,StSq3,,3.30,0.92
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",short,CCoSp2V,,2.00,0.83
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3T+3T,,8.60,2.10
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,LSp3,,2.40,0.93
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,FCSp4,,3.20,0.93
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3Lz,,6.60,0.60
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,2A,,3.63,0.57
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,StSq4,,3.90,1.30
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,CCoSp4,,3.50,0.93
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,3T+3T,,8.60,1.70
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,LSp4,,2.70,0.43
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,FCSp4,,3.20,0.50
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,3Lz,,6.60,-0.40
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,2A,,3.63,0.57
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,StSq4,,3.90,1.40
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,CCoSp4,,3.50,0.64
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3T+3T,,8.60,2.10
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,LSp4,,2.70,0.93
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,FCSp4,,3.20,0.93
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3Lz,,6.60,1.00
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,2A,,3.63,1.00
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,StSq3,,3.30,1.00
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,CCoSp4,,3.50,0.86
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3Lz+3T<<,<<,7.30,-1.50
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,LSp4,,2.70,0.50
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,FCSp4,,3.20,0.57
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3F,,5.83,1.10
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,2A,,3.63,1.00
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,StSq4,,3.90,1.40
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,CCoSp4,,3.50,0.93
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3T+3T,,8.60,1.80
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3Lz,,6.00,1.10
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3F,,5.30,0.80
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,FCSp4,,3.20,0.57
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,StSq4,,3.90,1.40
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3Lz+REP,,4.62,-0.60
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,1Lo,,0.55,-0.03
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,2A,,3.63,0.64
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,ChSq1,,2.00,1.10
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3S,,4.84,-1.70
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,FCCoSp4,,3.50,0.64
Gabrielle Daleman,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,CCoSp4,,3.50,0.57
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3T+3T,,8.60,1.90
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3Fe,e,3.70,-1.80
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3Lz,,6.00,0.70
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,FCCoSp4V,,3.00,0.57
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,StSq3,,3.30,0.64
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3Lz+2T+2T,,9.46,-0.10
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3Lo,,5.61,0.60
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,2A,,3.63,0.71
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,ChSq1,,2.00,1.30
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3S,,4.84,-1.60
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,FCSp4,,3.20,0.50
Gabrielle Daleman,can,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,CCoSp4,,3.50,0.79
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3T+3T,,8.60,1.17
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,2F,,1.90,0.25
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3Lz,,6.00,0.35
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,FCCoSp4,,3.50,0.75
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,StSq2,,2.60,0.75
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3Lz+2T+2T,,9.46,0.00
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3Lo,,5.61,-2.10
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,2A,,3.63,0.58
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,ChSq1,,2.00,0.93
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3S<,<,3.41,-2.10
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,FCSp4,,3.20,0.50
Gabrielle Daleman,can,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,CCoSp4,,3.50,0.75
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3T+3T,,8.60,2.10
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Lz,,6.00,1.40
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3F,,5.30,1.40
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FCSp4,,3.20,0.93
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,LSp3,,2.40,0.64
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Lz+2T+2T,,9.46,0.90
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Lo,,5.61,1.00
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChSq1,,2.00,1.40
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,2A,,3.63,0.64
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3S+2A+SEQ,,6.78,-0.60
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,StSq3,,3.30,1.14
Gabrielle Daleman,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,CCoSp4,,3.50,1.00
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3T+3T,,8.60,2.10
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Lz,,6.00,0.80
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3F,,5.30,1.20
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,FCSp4,,3.20,0.64
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,LSp3,,2.40,-0.09
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Lz+2T+2T,,9.46,0.70
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,1Lo,,0.55,-0.01
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,ChSq1,,2.00,1.20
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,2A,,3.63,-1.14
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3S+2A+SEQ,,6.78,0.80
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,StSq4,,3.90,1.40
Gabrielle Daleman,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,CCoSp4,,3.50,0.79
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3T,,4.30,-2.10
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3Lz,,6.00,0.30
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,1F,,0.50,-0.01
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,FCSp4,,3.20,0.57
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,LSp4,,2.70,0.64
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3Lz+2T+2T,,9.46,0.40
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3Lo,,5.61,0.70
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,ChSq1,,2.00,1.20
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,2A,,3.63,0.29
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3S+2A+SEQ,,6.78,-0.40
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,StSq4,,3.90,1.30
Gabrielle Daleman,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,CCoSp4,,3.50,0.79
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3T+3T,,8.60,1.70
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3Lz,,6.00,-1.90
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3F,!,5.30,0.00
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,FCSp4,,3.20,0.50
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,LSp3,,2.40,0.43
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3Lz+2T+2T,,9.46,0.60
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,2Lo,,1.98,0.00
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,ChSq1,,2.00,1.30
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,2A,,3.63,0.57
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3S+2A+SEQ,,6.78,0.90
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,StSq3,,3.30,0.86
Gabrielle Daleman,can,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,CCoSp4,,3.50,1.00
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",short,LSp4,,2.70,1.14
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",short,StSq3,,3.30,0.79
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",short,FCSp4,,3.20,0.79
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",short,3F+3T,,10.56,1.30
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",short,3Lo,,5.61,1.20
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",short,2A,,3.63,1.00
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",short,CCoSp4,,3.50,1.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",short,LSp4,,2.70,1.14
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",short,StSq4,,3.90,1.30
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",short,FCSp4,,3.20,0.93
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",short,3F+3T,,10.56,1.40
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",short,3Lo,,5.61,1.70
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",short,2A,,3.63,1.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",short,CCoSp4,,3.50,0.36
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,LSp4,,2.70,1.07
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,StSq3,,3.30,0.71
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,FCSp4,,3.20,0.79
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,3F+3T,,10.56,1.40
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,3Lo,,5.61,1.30
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,2A,,3.63,0.93
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,CCoSp3,,3.00,0.06
Kaori Sakamoto,jpn,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,LSp4,,2.70,1.07
Kaori Sakamoto,jpn,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,StSq3,,3.30,0.64
Kaori Sakamoto,jpn,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,FCSp4,,3.20,0.71
Kaori Sakamoto,jpn,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3F+3T,,10.56,0.90
Kaori Sakamoto,jpn,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3Lo,,5.61,1.20
Kaori Sakamoto,jpn,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,2A,,3.63,0.71
Kaori Sakamoto,jpn,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,CCoSp4,,3.50,0.86
Kaori Sakamoto,jpn,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,LSp4,,2.70,1.10
Kaori Sakamoto,jpn,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,StSq3,,3.30,0.40
Kaori Sakamoto,jpn,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,FCSp1,,1.90,0.10
Kaori Sakamoto,jpn,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,3F+3T,,10.56,0.84
Kaori Sakamoto,jpn,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,3Lo,,5.61,-2.10
Kaori Sakamoto,jpn,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,2A,,3.63,0.70
Kaori Sakamoto,jpn,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,CCoSp2V,,2.00,0.20
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,3F+3T,,9.60,1.50
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,3S,,4.40,0.90
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,StSq4,,3.90,1.30
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,FSSp3,,2.60,0.64
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,3Lz,,6.60,1.30
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,3F+2T,,7.26,1.00
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,CCoSp3V,,2.50,0.79
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,2A+3T+2T,,9.79,1.50
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,ChSq1,,2.00,1.30
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,3Lo,,5.61,1.30
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,2A,,3.63,0.86
Kaori Sakamoto,jpn,2018 Four Continents,Taipei City / TPE,"Feb. 27, 2018",long,FCCoSp4,,3.50,1.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,3F+3T<,<,8.30,0.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,3S,,4.40,1.20
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,StSq4,,3.90,1.50
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,FSSp4,,3.00,0.64
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,3Lz,!,6.60,0.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,3F+2T,,7.26,1.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,CCoSp4,,3.50,1.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,2A+3T+2T,,9.79,1.40
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,ChSq1,,2.00,1.00
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,3Lo,,5.61,1.40
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,2A,,3.63,0.79
Kaori Sakamoto,jpn,2018 Japanese Nationals,Tokyo / JPN,"Dec. 23, 2017",long,FCCoSp4,,3.50,1.21
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3F+3T,,9.60,1.30
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3S,,4.40,1.30
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,StSq4,,3.90,1.30
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,FSSp4,,3.00,0.43
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3Lz,,6.60,0.60
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3F+2T,,7.26,0.90
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,CCoSp4,,3.50,0.71
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,2A+3T+2T,,9.79,1.30
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,ChSq1,,2.00,1.00
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,3Lo,,5.61,1.20
Kaori Sakamoto,jpn,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,2A,,3.63,0.71
