skater_name,skater_country,event,location,date,segment,tech_element,info,bv,goe
Wenjing Sui Cong Han,chn,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,3Li4,,4.50,1.14
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,4Tw2,,8.00,1.29
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3T+2T+2T,,6.90,0.50
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3S,,4.40,0.90
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,BoDs4,,4.50,1.20
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,5RLi4,,7.50,2.10
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,FCCoSp3,,3.00,1.00
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3FTh,,5.50,1.90
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3STh,,4.50,1.80
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,ChSq1,,2.00,1.50
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,PCoSp4,,4.50,0.64
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,5ALi4,,7.50,1.70
Wenjing Sui Cong Han,chn,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3Li4,,4.50,1.21
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,4Tw2,,8.00,1.57
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3T+2T+2T,,6.90,1.00
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3S,,4.40,-1.20
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,BoDs3,,4.00,1.20
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,5RLi4,,7.50,1.60
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,FCCoSp3,,3.00,0.64
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3FTh,,5.50,2.00
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3STh,,4.50,2.10
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,ChSq1,,2.00,1.80
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,PCoSp2V,,2.50,1.00
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,5ALi4,,7.50,1.80
Wenjing Sui Cong Han,chn,2017 GP Cup of China,Beijing / CHN,"Nov. 5, 2017",long,3Li4,,4.50,1.00
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,4Tw3,,8.60,1.86
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3T+2T,,5.60,1.30
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3S,,4.40,-2.10
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,BoDs4,,4.50,1.40
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChSq1,,2.00,1.80
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3STh,,4.50,1.70
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,5ALi4,,7.50,1.60
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3FTh,,5.50,2.10
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FCCoSp4,,3.50,1.21
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,5RLi4,,7.50,1.60
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Li4,,4.50,1.50
Wenjing Sui Cong Han,chn,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,PCoSp4V,,3.50,1.21
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,4Tw2,,8.00,1.43
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3T+2T,,5.60,1.20
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3S<,<,3.10,-2.10
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,BoDs4,,4.50,1.30
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,ChSq1,,2.00,1.70
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3STh,,4.50,1.90
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,5ALi4,,7.50,1.60
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3FTh,,5.50,1.90
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,FCCoSp3,,3.00,1.00
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,5RLi4,,7.50,1.50
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Li4,,4.50,1.29
Wenjing Sui Cong Han,chn,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,PCoSp1V,,2.10,0.93
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3Tw2,,5.80,1.10
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3S,,4.40,1.00
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3Li4,,4.50,1.00
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3FTh,,5.50,1.30
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,FiDs4,,3.50,1.10
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,StSq4,,3.90,1.40
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,PCoSp4,,4.50,1.07
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3Tw3,,6.20,1.00
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3S,,4.40,1.20
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3Li4,,4.50,1.14
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3LzTh,,5.50,0.20
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,FiDs3,,3.20,0.90
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,StSq4,,3.90,1.40
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,PCoSp3,,4.00,0.93
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,3Tw2,,5.80,1.00
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,3S,,4.40,1.50
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,3Li4,,4.50,0.79
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,3LzTh,,5.50,0.70
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,FiDs3,,3.20,1.00
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,StSq4,,3.90,1.40
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,PCoSp3,,4.00,0.86
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,3Tw3,,6.20,1.40
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,3S,,4.40,1.40
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,3Li4,,4.50,1.00
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,3LzTh,,5.50,0.42
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,FiDs4,,3.50,1.12
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,StSq4,,3.90,1.68
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,PCoSp3,,4.00,0.70
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3Tw2,,5.80,-1.90
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3S,,4.40,0.80
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3FTh,,5.50,1.40
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,5ALi4,,7.50,1.40
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,BiDs3,,3.20,1.20
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,StSq4,,3.90,1.40
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,FCCoSp3,,3.00,0.79
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,3Tw3,,6.20,1.60
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,3S,,4.40,1.20
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,3FTh,,5.50,0.80
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,5ALi4,,7.50,1.30
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,BiDs4,,3.50,0.90
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,StSq3,,3.30,0.86
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,FCCoSp4,,3.50,0.86
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3TwB,,5.00,0.20
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3S,,4.40,0.30
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3FTh,,5.50,-1.00
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,5ALi4,,7.50,1.10
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,BiDs3,,3.20,0.90
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,StSq4,,3.90,0.80
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,FCCoSp3,,3.00,0.36
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3Tw3,,6.20,1.17
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3S,,4.40,1.40
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3FTh,,5.50,-1.05
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,5ALi3,,7.00,0.82
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,BiDs2,,3.00,0.00
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,StSq3,,3.30,0.67
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,FCCoSp2,,2.50,-0.07
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,3Tw2,,5.80,0.70
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,3S,,4.40,-1.26
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,3FTh,,5.50,0.14
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,5ALi4,,7.50,1.40
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,BiDs3,,3.20,0.84
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,StSq3,,3.30,0.80
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,FCCoSp4,,3.50,-0.24
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3Tw2,,5.80,0.30
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,2T+2T+1T,,3.00,-0.46
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,4STh,,8.20,0.00
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3S,,4.40,-0.10
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,5BLi3,,6.50,1.40
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,BiDs3,,3.20,0.80
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,PCoSp4,,4.50,1.07
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,5ALi3,,7.00,-0.70
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3LzTh,,5.50,1.30
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,ChSq1,,2.00,1.80
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,FCCoSp4,,3.50,-0.10
Vanessa James Morgan Cipres,fra,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3Li4,,4.50,0.21
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3TwB,,5.00,0.80
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3T+2T+2T,,6.90,1.40
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,4STh,,8.20,-1.71
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3S,,4.40,0.80
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,5BLi4,,7.00,1.40
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,BiDs3,,3.20,1.30
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,PCoSp4,,4.50,0.86
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,5ALi3,,7.00,0.90
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3LzTh,,5.50,0.90
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,ChSq1,,2.00,1.60
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,FCCoSp3,,3.00,0.71
Vanessa James Morgan Cipres,fra,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3Li4,,4.50,0.79
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3Tw2,,5.80,1.40
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3T+2T+2T,,6.90,0.50
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,4STh,,8.20,-1.86
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3S,,4.40,1.30
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,5BLi3,,6.50,1.20
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,BiDs4,,3.50,1.30
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,PCoSp2V,,2.50,1.00
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,5ALi4,,7.50,1.30
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3LzTh,,5.50,0.90
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,ChSq1,,2.00,1.40
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,FCCoSp4,,3.50,0.46
Vanessa James Morgan Cipres,fra,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3Li4,,4.50,1.00
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,3Tw2,,5.80,1.54
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,2T+2T+2T,,3.90,-0.32
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,4STh,,8.20,-0.40
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,3S,,4.40,1.40
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,5BLi2,,6.00,1.12
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,BiDs4,,3.50,1.26
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,PCoSp4,,4.50,0.90
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,5ALi3,,7.00,1.82
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,3LzTh,,5.50,-2.10
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,ChSq1,,2.00,1.82
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,FCCoSp4,,3.50,0.50
Vanessa James Morgan Cipres,fra,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",long,3Li4,,4.50,1.10
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Tw3,,6.20,1.30
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3T+2T+2T,,6.90,0.80
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,4STh,,8.20,-3.00
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,5BLi4,,7.00,1.30
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,1S,,0.40,-0.21
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,PCoSp4,,4.50,1.00
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChSq1,,2.00,1.50
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,5ALi4,,7.50,1.80
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3FTh,,5.50,0.90
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FiDs4,,3.50,1.40
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FCCoSp3,,3.00,1.00
Vanessa James Morgan Cipres,fra,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Li4,,4.50,1.00
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3Tw3,,6.20,1.50
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3T+2T+2T,,6.90,1.20
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,4STh,,8.20,-1.71
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,5BLi4,,7.00,1.00
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3S,,4.40,1.30
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,PCoSp4,,4.50,1.00
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,ChSq1,,2.00,1.50
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,5ALi4,,7.50,1.50
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3FTh,,5.50,1.20
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,FiDs4,,3.50,0.80
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,FCCoSp4,,3.50,0.21
Vanessa James Morgan Cipres,fra,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3Li4,,4.50,1.07
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3Tw1,,5.40,1.20
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3T+2T+2T,,6.90,1.00
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,4STh,,8.20,-2.00
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,5BLi4,,7.00,0.70
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3S,,4.40,0.90
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,PCoSp3,,4.00,0.57
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,ChSq1,,2.00,1.20
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,5ALi4,,7.50,1.20
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3FTh,,5.50,-0.10
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,FiDs3,,3.20,0.50
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,FCCoSp3,,3.00,0.21
Vanessa James Morgan Cipres,fra,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",long,3Li4,,4.50,0.93
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3Tw3,,6.20,1.00
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3T+COMBO,,4.30,-2.10
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,4STh,,8.20,-3.00
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,5BLi4,,7.00,0.10
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,2S,,1.30,-0.40
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,PCoSp2,,3.50,0.43
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,ChSq1,,2.00,0.70
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,5ALi4,,7.50,1.10
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3FTh,,5.50,-2.10
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,FiDs4,,3.50,0.30
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,FCCoSp2,,2.50,0.07
Vanessa James Morgan Cipres,fra,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,3Li4,,4.50,0.50
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,3Tw3,,6.20,1.26
Vanessa James Morgan Cipres,fra,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,3T+2T+2T,,6.90,0.84
